45.66602748,-73.81617918
45.46156441,-73.97070275
45.4496151,-73.81591618
45.49514014,-73.30774473
45.5287374,-73.55059446
45.58044607,-73.57939489
45.67978052,-73.58591415
45.40652297,-73.92267586
45.36200371,-73.40621828
45.3728874,-73.94395921
45.43341416,-73.91555068
45.32122092,-73.36051383
45.5560796,-73.90091453
45.56051092,-73.75821485
45.51645709,-73.80647359
45.55619566,-73.55296513
45.44499738,-73.85423597
45.40464047,-73.34939883
45.42656625,-73.35618731
45.30305866,-73.5732711
45.51771597,-73.70484306
45.29946653,-73.66724251
45.69665903,-73.62137352
45.73103823,-73.55719218
45.61614905,-73.30226366
45.67543816,-73.7845618
45.31212135,-73.90917231
45.5219535,-73.60925022
45.36157149,-73.81087161
45.3351963,-73.92305077
45.55222614,-74.01894814
45.41148656,-73.47476026
45.52204332,-73.46795292
45.27313285,-73.75565997
45.56046889,-73.66315375
45.63224731,-73.35864429
45.29158044,-73.81166548
45.27955111,-73.43336219
45.53227907,-73.83218458
45.37919266,-73.9449141
45.54543858,-73.62165372
45.76806506,-73.66082044
45.38328869,-73.32577797
45.73119552,-73.6411563
45.40184896,-73.33304469
45.36166266,-73.42801584
45.71775417,-73.72083374
45.7366264,-73.59014243
45.38468418,-73.60674834
45.45089806,-73.9934522
45.59722655,-73.44939627
45.66679367,-73.66374032
45.49371056,-73.74948391
45.31189975,-73.84223681
45.3725742,-73.73735323
45.48345157,-73.47812266
45.49841549,-73.87681985
45.37985528,-73.72517285
45.68919789,-73.43967193
45.63531471,-73.53481474
45.59291636,-73.63467731
45.55633407,-73.76056186
45.56047837,-73.29572821
45.62429549,-73.65915703
45.44437931,-73.55635941
45.60693982,-73.38522578
45.30826793,-73.66838996
45.63450647,-73.50919782
45.44897767,-73.56310247
45.4878098,-73.44489828
45.6190043,-73.40842049
45.5314269,-73.83907623
45.71011831,-73.48956519
45.26508496,-73.81139094
45.5966092,-73.99360905
45.40163112,-73.96423994
45.5969203,-73.41150267
45.38644311,-73.60860257
45.42978382,-73.49765629
45.62302179,-73.8080166
45.54559714,-73.37714476
45.57095558,-73.83506765
45.64299438,-73.36643181
45.46658562,-73.27541993
45.59412446,-73.8329763
45.6512349,-73.90383359
45.61451758,-73.89971211
45.48481792,-73.78029553
45.64177585,-73.60570781
45.37989776,-73.67104658
45.38488253,-73.45016741
45.74520818,-73.70426976
45.64763333,-73.54443101
45.36864416,-73.93508565
45.34094029,-73.69085876
45.70497724,-73.48285601
45.5472062,-73.71403381
45.69549763,-73.69390832
45.44386973,-73.60545193
45.40926941,-73.77650238
45.3386907,-73.50637386
45.24891384,-73.67542802
45.32227189,-73.40919208
45.49866185,-73.3728792
45.59770832,-73.83978732
45.45757292,-73.99712555
45.44198791,-73.93527008
45.56590731,-73.84358526
45.43396164,-73.77738416
45.61846493,-73.588662
45.27197451,-73.54907767
45.52227362,-73.28028545
45.27453468,-73.69861397
45.57303034,-73.46419704
45.53518638,-73.63965132
45.60744869,-73.36505805
45.65906712,-73.36370077
45.73559937,-73.54502839
45.29145027,-73.83674069
45.5979965,-73.71069876
45.39685552,-73.82503609
45.48245458,-73.27200331
45.34943999,-73.33564038
45.45484515,-73.42740008
45.48622809,-73.72224189
45.60787094,-73.68198654
45.6236579,-73.36504237
45.40158546,-73.33851216
45.73080171,-73.46596706
45.39672791,-73.40893501
45.5003985,-73.87037854
45.58177751,-73.86929639
45.53451779,-73.34904978
45.39425218,-73.82648382
45.35893475,-73.8607051
45.4627067,-73.6491828
45.72840945,-73.55721728
45.40803681,-73.55501297
45.60888696,-73.86256928
45.45958955,-73.45718268
45.41157771,-73.76061081
45.302211,-73.50724139
45.38737816,-73.32590557
45.55166373,-73.7841644
45.51674125,-73.30825774
45.59220508,-73.47768116
45.3547,-73.585594
45.48608882,-73.72780899
45.57916211,-73.46080989
45.60778806,-73.83871276
45.73374186,-73.7916158
45.3041402,-73.89431923
45.2995431,-73.85632608
45.37771456,-73.94139764
45.42939044,-73.48385294
45.48271449,-73.3568688
45.47803019,-74.00857219
45.37445698,-73.35662644
45.51696027,-73.66050911
45.60342113,-73.40290347
45.65296116,-73.52210531
45.73740739,-73.55155566
45.52458363,-73.86578025
45.66951825,-73.40496473
45.40686953,-73.53837012
45.47791228,-73.75628849
45.544837,-73.33164415
45.53836756,-73.37609755
45.64653896,-73.6140026
45.69459284,-73.37868791
45.48985829,-73.47483204
45.50477209,-73.31722091
45.48861417,-73.92573513
45.61348173,-73.54120061
45.34106016,-73.84238372
45.491023,-73.52355164
45.59032723,-73.72291383
45.3067272,-73.42357141
